scenario,seed,timestamp,node_id,parent,rank,trust,energy,qos_latency,mcs,hop_count,convergence_time,packet_loss_rate
mrhof_lossless,16,71.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,71.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,71.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,16,81.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,81.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,16,91.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,16,91.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,1.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,1.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,11.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,11.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,21.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,21.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,31.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,31.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,41.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,41.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,51.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,51.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,61.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,61.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,71.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,71.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,81.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,19,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,20,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,21,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,22,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,23,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,24,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,81.0,25,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mrhof_lossless,17,91.0,2,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,3,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,4,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,5,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,6,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,7,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,8,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,9,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,10,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,11,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,12,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,13,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,14,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,15,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,16,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,17,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
mrhof_lossless,17,91.0,18,0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
